age,job,marital,education,default,balance,housing,loan,duration,y
5.0,yes,yes,yes,no,,yes,no,19.1049731745428,no
6.0,yes,non,yes,no,22.494443758403985,yes,no,24.020824298928627,no
6.6332495807108,yes,non,yes,no,50.85272854036448,yes,no,12.649110640673518,no
7.0710678118654755,yes,yes,yes,no,7.0,yes,no,13.416407864998739,no
7.745966692414834,yes,yes,non,no,10.198039027185569,yes,no,4.69041575982343,no
7.615773105863909,non,yes,non,no,9.797958971132712,yes,no,24.819347291981714,no
6.6332495807108,yes,yes,yes,no,0.0,yes,no,15.0,no
7.416198487095663,yes,non,yes,no,0.0,no,no,12.649110640673518,no
7.3484692283495345,yes,yes,yes,no,35.93048844644336,yes,no,16.30950643030009,no
6.928203230275509,yes,non,yes,no,,yes,no,15.905973720586866,no
5.656854249492381,yes,yes,yes,no,0.0,yes,no,13.379088160259652,no
6.164414002968976,yes,non,yes,no,15.588457268119896,no,yes,13.19090595827292,no
6.164414002968976,yes,non,yes,no,20.591260281974,yes,no,10.198039027185569,no
6.855654600401044,yes,yes,non,no,17.4928556845359,yes,no,3.605551275463989,no
6.324555320336759,yes,non,non,no,4.898979485566356,yes,no,13.601470508735444,no
5.656854249492381,yes,yes,yes,no,0.0,yes,no,11.74734012447073,no
7.54983443527075,yes,yes,yes,no,15.7797338380595,yes,no,12.806248474865697,no
5.744562646538029,yes,yes,yes,no,28.106938645110393,yes,no,19.77371993328519,no
7.0,yes,yes,non,no,12.409673645990857,yes,no,18.894443627691185,no
7.745966692414834,non,yes,yes,no,10.0,no,no,22.978250586152114,no
7.681145747868608,yes,non,yes,no,7.681145747868608,yes,no,16.522711641858304,no
7.416198487095663,yes,yes,yes,no,34.713109915419565,yes,no,12.569805089976535,no
5.5677643628300215,yes,yes,yes,no,5.0,yes,yes,13.114877048604,no
7.3484692283495345,yes,yes,yes,no,16.792855623746664,yes,yes,12.409673645990857,no
7.416198487095663,yes,yes,yes,no,4.795831523312719,yes,no,17.05872210923198,no
6.557438524302,yes,yes,yes,no,44.01136216933077,yes,no,13.45362404707371,no
7.280109889280518,yes,yes,yes,no,19.595917942265423,yes,no,13.2664991614216,no
6.6332495807108,yes,yes,yes,no,24.124676163629637,no,yes,14.52583904633395,no
7.416198487095663,yes,non,yes,no,9.539392014169456,no,no,18.681541692269406,no
7.0,yes,non,yes,no,0.0,yes,yes,16.492422502470642,no
7.416198487095663,yes,non,yes,yes,1.0,yes,no,14.422205101855956,no
6.708203932499369,yes,non,yes,no,14.352700094407323,yes,no,13.892443989449804,no
6.855654600401044,yes,non,yes,no,12.806248474865697,no,no,14.560219778561036,no
6.48074069840786,yes,non,yes,no,26.267851073127396,yes,no,4.47213595499958,no
7.14142842854285,yes,yes,yes,no,13.152946437965905,yes,no,23.0,no
6.782329983125268,yes,non,yes,no,4.0,yes,yes,13.711309200802088,no
7.54983443527075,non,yes,yes,no,22.045407685048602,yes,no,13.416407864998739,no
6.48074069840786,yes,non,yes,no,7.0710678118654755,no,no,6.928203230275509,no
5.477225575051661,yes,yes,yes,no,12.328828005937952,yes,yes,14.594519519326424,no
7.745966692414834,yes,yes,yes,no,17.029386365926403,yes,no,24.145392935299274,no
7.745966692414834,yes,yes,non,no,7.3484692283495345,yes,no,14.866068747318506,no
7.54983443527075,yes,non,yes,no,,no,no,13.152946437965905,no
6.0,yes,yes,yes,no,10.04987562112089,yes,yes,20.639767440550294,no
7.416198487095663,yes,yes,yes,no,19.570385790780925,no,no,16.941074346097416,no
7.745966692414834,non,yes,yes,no,9.0,yes,no,10.04987562112089,no
6.244997998398398,yes,yes,yes,no,0.0,yes,no,14.247806848775006,no
6.782329983125268,yes,yes,yes,no,15.132745950421556,yes,no,14.035668847618199,no
6.6332495807108,yes,yes,yes,no,,yes,no,16.0312195418814,no
7.280109889280518,yes,yes,yes,no,9.486832980505138,no,no,11.135528725660043,no
7.211102550927978,yes,yes,yes,no,11.313708498984761,yes,no,15.132745950421556,no
7.681145747868608,yes,yes,yes,no,13.379088160259652,yes,no,7.416198487095663,no
5.196152422706632,yes,non,yes,no,0.0,yes,no,20.0,no
6.6332495807108,yes,yes,yes,no,7.3484692283495345,yes,no,14.035668847618199,no
6.855654600401044,yes,yes,yes,no,12.288205727444508,yes,no,13.784048752090222,no
5.830951894845301,yes,yes,yes,no,7.810249675906654,no,yes,4.58257569495584,no
7.681145747868608,non,non,yes,no,5.477225575051661,yes,no,22.67156809750927,no
5.385164807134504,yes,non,yes,no,5.5677643628300215,yes,no,13.92838827718412,no
6.782329983125268,yes,non,yes,no,8.888194417315589,no,no,12.0,no
7.483314773547883,yes,yes,yes,no,,yes,yes,14.560219778561036,no
6.0,yes,yes,yes,no,21.166010488516726,yes,no,16.911534525287763,no
7.681145747868608,non,non,yes,no,9.0,yes,no,10.344080432788601,no
6.6332495807108,yes,yes,yes,no,12.0,yes,no,15.716233645501712,no
6.4031242374328485,yes,yes,yes,no,18.734993995195193,yes,no,22.759613353482084,no
5.744562646538029,yes,non,yes,no,,yes,no,19.078784028338912,no
7.681145747868608,yes,non,yes,no,16.186414056238647,no,no,13.341664064126334,no
7.54983443527075,yes,yes,yes,no,0.0,no,no,9.899494936611665,no
7.483314773547883,yes,non,non,no,7.483314773547883,yes,no,20.952326839756964,no
7.14142842854285,yes,yes,yes,no,5.0990195135927845,yes,no,8.888194417315589,no
5.830951894845301,yes,yes,non,no,1.7320508075688772,yes,no,10.954451150103322,no
6.557438524302,yes,yes,yes,no,6.4031242374328485,yes,yes,11.269427669584644,no
7.211102550927978,yes,yes,yes,no,2.6457513110645907,no,yes,13.228756555322953,no
5.744562646538029,yes,non,yes,no,10.246950765959598,yes,no,16.186414056238647,no
5.385164807134504,yes,non,yes,no,28.600699292150182,yes,yes,7.810249675906654,no
5.830951894845301,yes,yes,yes,no,,yes,yes,8.831760866327848,no
5.5677643628300215,yes,yes,yes,no,0.0,yes,no,11.958260743101398,no
7.416198487095663,yes,yes,yes,no,49.759421218498915,yes,no,24.06241883103193,yes
5.656854249492381,yes,non,yes,no,14.730919862656235,yes,no,18.57417562100671,no
6.164414002968976,yes,non,yes,no,41.048751503547585,yes,no,13.601470508735444,no
7.416198487095663,yes,non,yes,no,28.319604517012593,yes,yes,10.0,no
5.291502622129181,non,non,yes,no,0.0,yes,no,11.180339887498949,no
4.795831523312719,yes,yes,yes,no,9.695359714832659,yes,no,13.892443989449804,no
5.656854249492381,yes,non,yes,no,0.0,yes,no,11.661903789690601,no
6.557438524302,yes,non,non,no,0.0,no,no,8.54400374531753,no
5.656854249492381,yes,yes,yes,no,22.737634001804146,yes,no,22.978250586152114,no
6.782329983125268,yes,yes,yes,no,16.278820596099706,yes,no,23.259406699226016,no
7.280109889280518,yes,non,yes,no,30.773365106858236,yes,no,12.767145334803704,no
5.830951894845301,yes,non,yes,no,1.7320508075688772,yes,no,17.349351572897472,no
7.54983443527075,non,yes,yes,no,6.48074069840786,no,no,6.782329983125268,no
6.082762530298219,yes,yes,yes,no,6.082762530298219,yes,no,14.2828568570857,no
7.681145747868608,yes,yes,yes,no,7.54983443527075,yes,no,9.899494936611665,no
5.744562646538029,yes,yes,yes,no,4.69041575982343,yes,no,8.426149773176359,no
7.483314773547883,yes,non,yes,no,2.8284271247461903,yes,no,12.529964086141668,no
6.928203230275509,non,yes,yes,no,17.11724276862369,yes,no,15.588457268119896,no
6.557438524302,yes,yes,yes,no,1.7320508075688772,yes,no,13.638181696985855,no
7.3484692283495345,yes,yes,yes,no,18.65475810617763,yes,no,24.06241883103193,no
7.14142842854285,yes,yes,non,no,,yes,no,12.767145334803704,no
5.0990195135927845,yes,non,yes,no,0.0,yes,no,24.698178070456937,no
6.244997998398398,yes,yes,yes,no,4.242640687119285,yes,no,9.219544457292887,no
7.0710678118654755,yes,yes,yes,no,11.789826122551595,no,no,10.677078252031311,no
6.4031242374328485,yes,yes,yes,no,0.0,yes,no,10.677078252031311,no
7.14142842854285,yes,yes,non,no,43.393547907494266,yes,no,7.54983443527075,no
7.745966692414834,non,non,yes,no,14.696938456699069,yes,no,15.427248620541512,no
7.211102550927978,yes,yes,yes,no,27.964262908219126,yes,no,9.643650760992955,no
6.928203230275509,yes,yes,yes,no,30.066592756745816,yes,no,11.313708498984761,no
6.928203230275509,yes,yes,non,no,41.291645644125154,yes,no,10.344080432788601,no
6.244997998398398,yes,non,yes,no,6.855654600401044,yes,no,13.45362404707371,no
6.855654600401044,yes,non,yes,no,13.2664991614216,yes,no,17.406895185529212,no
6.324555320336759,yes,yes,yes,no,35.0,yes,no,23.62202362203543,no
6.708203932499369,yes,yes,yes,no,9.273618495495704,yes,no,16.431676725154983,no
5.0990195135927845,yes,non,yes,no,9.055385138137417,yes,no,15.0996688705415,no
7.211102550927978,yes,yes,yes,no,16.46207763315433,yes,no,9.9498743710662,no
7.3484692283495345,yes,yes,yes,no,37.12142238654117,yes,no,15.491933384829668,no
7.0710678118654755,yes,yes,yes,no,0.0,no,no,15.264337522473747,no
6.6332495807108,yes,yes,yes,no,36.837480912787726,yes,yes,15.811388300841896,no
7.280109889280518,yes,yes,non,no,4.358898943540674,yes,no,15.874507866387544,no
5.916079783099616,non,non,yes,no,20.83266665599966,no,no,11.74734012447073,no
7.745966692414834,yes,non,yes,no,9.591663046625438,yes,no,11.40175425099138,no
7.280109889280518,yes,non,yes,no,33.926390907374746,yes,no,20.29778313018444,no
6.928203230275509,non,yes,yes,no,6.4031242374328485,yes,no,13.379088160259652,no
5.830951894845301,yes,yes,yes,no,7.14142842854285,yes,no,4.358898943540674,no
7.3484692283495345,yes,yes,yes,no,14.628738838327793,yes,no,21.400934559032695,no
5.5677643628300215,yes,yes,yes,no,6.082762530298219,yes,no,17.69180601295413,no
6.164414002968976,yes,yes,yes,no,15.905973720586866,yes,no,20.396078054371138,no
6.0,yes,yes,yes,no,14.52583904633395,yes,no,12.083045973594572,no
7.615773105863909,non,yes,yes,no,15.329709716755891,yes,no,12.922847983320086,no
5.830951894845301,yes,non,yes,no,7.280109889280518,yes,yes,18.601075237738275,no
5.5677643628300215,yes,non,yes,no,0.0,yes,no,23.706539182259394,no
7.14142842854285,non,yes,yes,no,46.119410230400824,yes,no,13.114877048604,no
5.744562646538029,yes,yes,yes,no,19.4164878389476,yes,no,14.730919862656235,no
7.416198487095663,yes,yes,yes,no,8.54400374531753,yes,no,11.916375287812984,no
6.48074069840786,yes,yes,yes,no,21.095023109728988,yes,no,8.18535277187245,no
5.830951894845301,yes,yes,yes,no,15.588457268119896,yes,no,17.05872210923198,no
5.744562646538029,yes,non,yes,no,17.52141546793523,yes,no,17.578395831246947,no
6.164414002968976,yes,yes,yes,no,12.449899597988733,yes,no,15.748015748023622,no
7.0710678118654755,yes,non,yes,no,13.152946437965905,no,yes,9.899494936611665,no
6.557438524302,yes,yes,yes,no,20.0,yes,no,16.0,no
7.810249675906654,yes,non,yes,no,37.78888725538237,yes,no,9.055385138137417,no
6.855654600401044,yes,yes,yes,no,14.798648586948742,yes,no,24.020824298928627,no
6.928203230275509,yes,yes,yes,no,2.6457513110645907,yes,no,16.911534525287763,no
6.6332495807108,yes,yes,yes,no,23.979157616563597,yes,no,21.840329667841555,no
5.916079783099616,yes,non,non,no,17.26267650163207,yes,no,24.71841418861655,no
5.916079783099616,yes,yes,yes,no,0.0,yes,no,21.702534414210707,no
6.4031242374328485,yes,yes,yes,no,13.2664991614216,yes,yes,6.48074069840786,no
6.4031242374328485,yes,yes,yes,no,22.737634001804146,yes,no,15.84297951775486,no
6.244997998398398,yes,non,non,no,16.0312195418814,yes,no,20.199009876724155,no
6.48074069840786,non,yes,yes,no,7.483314773547883,yes,no,14.66287829861518,no
6.164414002968976,yes,yes,yes,no,,yes,no,16.941074346097416,no
7.280109889280518,non,yes,yes,no,18.16590212458495,yes,no,14.696938456699069,no
7.681145747868608,yes,non,yes,no,13.96424004376894,no,no,19.131126469708992,no
6.0,yes,yes,yes,no,17.349351572897472,yes,no,14.491376746189438,no
7.3484692283495345,yes,yes,yes,no,,yes,no,16.97056274847714,no
6.324555320336759,yes,yes,yes,no,21.97726097583591,yes,no,12.96148139681572,no
6.855654600401044,non,yes,non,no,5.291502622129181,no,no,18.384776310850235,no
7.280109889280518,non,yes,non,no,3.605551275463989,no,no,20.248456731316587,no
6.782329983125268,yes,yes,yes,no,31.064449134018133,no,no,13.30413469565007,no
6.244997998398398,yes,yes,yes,no,19.44222209522358,yes,yes,11.269427669584644,no
6.324555320336759,non,yes,yes,no,14.798648586948742,yes,no,18.894443627691185,no
5.291502622129181,yes,yes,yes,no,18.0,yes,no,13.228756555322953,no
5.916079783099616,yes,non,yes,no,,yes,no,17.320508075688775,no
7.416198487095663,non,yes,yes,no,0.0,no,yes,11.661903789690601,no
6.928203230275509,yes,yes,yes,no,16.673332000533065,yes,no,11.180339887498949,no
7.615773105863909,yes,yes,non,no,32.63433774416144,yes,no,14.594519519326424,no
5.744562646538029,yes,non,yes,no,5.830951894845301,yes,no,5.196152422706632,no
6.0,yes,yes,non,no,32.14031735997639,no,no,15.427248620541512,no
7.280109889280518,yes,non,yes,no,38.301436004411116,yes,no,11.135528725660043,no
6.855654600401044,yes,yes,yes,no,,yes,no,4.242640687119285,no
7.280109889280518,yes,yes,non,no,42.74342054632502,no,no,11.0,no
7.416198487095663,yes,yes,yes,no,25.03996805109783,yes,no,15.716233645501712,no
6.708203932499369,yes,yes,yes,no,5.0,yes,no,6.324555320336759,no
7.280109889280518,yes,non,yes,no,17.74823934929885,yes,no,13.45362404707371,no
6.082762530298219,yes,yes,yes,no,0.0,yes,no,8.888194417315589,no
6.6332495807108,yes,non,yes,no,8.12403840463596,yes,no,14.352700094407323,no
7.0,yes,non,yes,no,,yes,yes,19.72308292331602,no
6.782329983125268,yes,yes,yes,no,18.681541692269406,yes,yes,11.269427669584644,no
6.164414002968976,yes,yes,yes,no,0.0,no,no,12.288205727444508,no
6.557438524302,yes,yes,yes,no,20.83266665599966,yes,no,10.816653826391969,no
7.0,yes,yes,yes,no,56.894639466297704,yes,no,15.231546211727817,no
6.48074069840786,yes,yes,non,no,16.583123951777,no,no,20.199009876724155,no
4.69041575982343,yes,non,yes,no,0.0,yes,no,13.379088160259652,no
6.324555320336759,yes,yes,yes,no,14.38749456993816,yes,no,6.244997998398398,no
6.244997998398398,yes,yes,yes,no,21.97726097583591,yes,no,16.792855623746664,no
7.0,yes,yes,yes,no,20.688160865577203,yes,no,7.0710678118654755,no
7.280109889280518,yes,yes,yes,no,0.0,yes,yes,13.45362404707371,no
5.830951894845301,yes,non,yes,no,0.0,yes,no,11.916375287812984,no
5.744562646538029,yes,non,yes,no,11.832159566199232,yes,no,15.066519173319364,no
7.0710678118654755,yes,non,yes,no,17.233687939614086,yes,no,10.908712114635714,no
6.244997998398398,yes,yes,yes,no,16.703293088490067,yes,no,19.0,no
7.681145747868608,yes,non,yes,no,30.01666203960727,yes,no,8.54400374531753,no
5.477225575051661,yes,non,yes,no,50.724747411889595,yes,no,8.18535277187245,no
6.0,yes,yes,yes,no,11.958260743101398,yes,yes,18.708286933869708,no
6.324555320336759,yes,yes,yes,no,21.79449471770337,yes,no,18.2208671582886,no
7.280109889280518,yes,yes,yes,no,8.366600265340756,yes,no,24.71841418861655,no
5.830951894845301,yes,non,yes,no,17.832554500127006,yes,no,10.63014581273465,no
6.082762530298219,yes,yes,yes,no,16.583123951777,yes,no,11.489125293076057,no
6.48074069840786,yes,non,yes,no,27.23967694375247,yes,no,7.615773105863909,no
6.4031242374328485,yes,yes,yes,no,15.362291495737216,yes,no,12.288205727444508,no
5.477225575051661,yes,non,yes,no,5.0,yes,no,9.433981132056603,no
6.082762530298219,yes,non,yes,no,24.49489742783178,yes,no,12.328828005937952,no
6.244997998398398,yes,non,yes,no,,yes,no,24.71841418861655,no
6.4031242374328485,yes,yes,yes,no,13.527749258468683,yes,yes,10.488088481701515,no
6.324555320336759,yes,yes,yes,no,0.0,yes,no,21.517434791350013,no
6.48074069840786,yes,non,yes,no,0.0,yes,yes,23.706539182259394,yes
7.54983443527075,yes,yes,yes,no,32.83291031876401,yes,no,3.1622776601683795,no
7.483314773547883,yes,non,yes,no,12.449899597988733,no,no,10.862780491200215,no
6.082762530298219,yes,yes,yes,no,13.784048752090222,yes,no,9.591663046625438,no
7.681145747868608,non,yes,yes,no,17.86057109949175,yes,no,11.958260743101398,no
6.244997998398398,yes,non,yes,no,,yes,no,13.74772708486752,no
7.0,yes,yes,yes,no,6.855654600401044,no,no,15.297058540778355,no
6.164414002968976,yes,non,yes,no,23.874672772626646,yes,no,8.660254037844387,no
6.0,yes,yes,yes,no,4.358898943540674,no,no,13.74772708486752,no
7.0710678118654755,yes,yes,yes,no,7.810249675906654,yes,no,24.919871588754223,no
6.4031242374328485,yes,yes,yes,no,,yes,yes,7.416198487095663,no
7.3484692283495345,yes,yes,yes,no,16.06237840420901,no,no,17.60681686165901,no
7.615773105863909,yes,yes,yes,no,8.717797887081348,yes,no,12.489995996796797,no
5.477225575051661,yes,non,yes,no,0.0,yes,no,2.23606797749979,no
5.744562646538029,yes,non,yes,no,18.76166303929372,yes,no,15.0,no
6.855654600401044,yes,yes,yes,no,19.183326093250876,yes,no,11.180339887498949,no
7.0710678118654755,yes,non,yes,no,18.411952639521967,yes,no,1.4142135623730951,no
5.656854249492381,yes,yes,yes,no,36.4828726939094,yes,no,16.911534525287763,no
6.324555320336759,yes,yes,yes,no,25.92296279363144,yes,no,12.806248474865697,no
6.082762530298219,yes,yes,yes,no,7.615773105863909,yes,no,9.899494936611665,no
4.898979485566356,yes,non,yes,no,20.566963801203133,yes,no,15.033296378372908,no
7.3484692283495345,yes,yes,yes,no,0.0,no,no,10.954451150103322,no
5.830951894845301,yes,yes,yes,no,4.358898943540674,yes,no,19.026297590440446,no
7.483314773547883,yes,non,yes,no,3.605551275463989,yes,no,18.894443627691185,no
5.5677643628300215,yes,non,yes,no,1.7320508075688772,yes,no,14.142135623730951,no
4.898979485566356,yes,non,yes,no,9.055385138137417,yes,no,14.2828568570857,no
6.48074069840786,yes,non,yes,no,5.291502622129181,yes,no,11.224972160321824,no
7.54983443527075,yes,yes,yes,no,28.142494558940577,yes,no,8.06225774829855,no
6.48074069840786,yes,yes,non,no,20.199009876724155,yes,no,10.344080432788601,no
7.14142842854285,yes,yes,yes,no,23.043437243605826,yes,no,16.34013463836819,no
7.54983443527075,non,yes,yes,no,14.52583904633395,yes,no,15.748015748023622,no
6.0,yes,non,yes,no,7.874007874011811,yes,no,14.66287829861518,no
7.280109889280518,yes,yes,non,no,16.0312195418814,yes,no,14.45683229480096,no
7.0710678118654755,yes,yes,yes,no,35.12833614050059,yes,no,14.317821063276353,no
7.3484692283495345,yes,yes,yes,no,17.69180601295413,yes,no,9.1104335791443,no
7.416198487095663,yes,yes,yes,no,9.433981132056603,yes,no,10.295630140987,no
6.6332495807108,yes,yes,yes,no,11.357816691600547,yes,yes,13.74772708486752,no
6.557438524302,yes,yes,non,no,0.0,yes,no,10.246950765959598,no
7.483314773547883,yes,yes,yes,no,18.788294228055936,yes,no,10.295630140987,no
7.3484692283495345,yes,yes,non,no,29.171904291629644,yes,no,10.392304845413264,no
7.416198487095663,yes,non,yes,no,9.797958971132712,yes,yes,17.635192088548397,no
6.082762530298219,yes,non,yes,no,19.949937343260004,yes,yes,14.628738838327793,no
5.744562646538029,yes,non,yes,no,13.892443989449804,no,no,11.489125293076057,no
6.782329983125268,yes,yes,yes,no,,yes,no,18.920887928424502,no
6.0,yes,yes,yes,no,23.2163735324878,yes,yes,21.283796653792763,no
7.14142842854285,yes,non,yes,no,0.0,yes,no,19.078784028338912,no
6.324555320336759,non,non,yes,no,0.0,no,no,11.661903789690601,no
6.48074069840786,yes,yes,yes,no,22.135943621178654,yes,no,19.6468827043885,no
7.14142842854285,yes,yes,yes,no,0.0,yes,no,13.152946437965905,no
7.0,yes,yes,non,no,20.074859899884732,yes,no,15.524174696260024,no
6.928203230275509,yes,yes,yes,no,12.68857754044952,yes,no,14.966629547095765,no
5.656854249492381,yes,non,yes,no,50.57667446560717,no,no,12.165525060596439,no
5.5677643628300215,yes,non,yes,no,9.899494936611665,yes,no,14.0,no
7.416198487095663,yes,non,yes,no,10.723805294763608,no,no,10.535653752852738,no
6.324555320336759,yes,non,yes,no,20.8806130178211,yes,no,15.198684153570664,no
6.855654600401044,yes,yes,yes,no,28.827070610799147,yes,no,17.776388834631177,no
7.54983443527075,yes,yes,non,no,14.352700094407323,yes,no,14.696938456699069,no
6.4031242374328485,yes,yes,yes,no,17.029386365926403,yes,no,15.491933384829668,no
6.48074069840786,yes,yes,non,no,7.54983443527075,yes,no,20.615528128088304,no
5.477225575051661,yes,non,yes,no,,yes,no,11.958260743101398,no
7.615773105863909,yes,non,yes,no,37.242448899072144,yes,no,13.19090595827292,no
7.0,yes,yes,yes,no,5.477225575051661,yes,no,11.61895003862225,no
6.48074069840786,yes,non,yes,no,31.96873472629156,yes,no,12.083045973594572,no
7.280109889280518,yes,yes,yes,no,7.483314773547883,yes,yes,12.328828005937952,no
7.14142842854285,yes,non,yes,yes,,no,no,20.049937655763422,no
5.656854249492381,yes,non,yes,no,11.0,yes,no,14.594519519326424,no
6.4031242374328485,yes,non,yes,no,29.017236257093817,yes,no,12.0,no
6.557438524302,yes,non,yes,no,26.324893162176366,yes,no,11.135528725660043,no
6.324555320336759,yes,non,yes,no,,yes,no,13.527749258468683,no
7.0710678118654755,yes,yes,yes,no,39.153543900903784,yes,no,18.027756377319946,no
5.830951894845301,yes,yes,yes,no,6.782329983125268,yes,no,6.244997998398398,no
7.280109889280518,yes,yes,non,no,4.242640687119285,no,no,22.427661492005804,no
6.708203932499369,yes,yes,yes,no,6.6332495807108,yes,no,9.746794344808963,no
6.6332495807108,yes,yes,yes,no,22.58317958127243,yes,no,20.518284528683193,no
7.416198487095663,yes,yes,yes,no,26.1725046566048,yes,no,13.19090595827292,no
6.782329983125268,yes,non,yes,no,13.674794331177344,yes,no,10.63014581273465,no
5.830951894845301,yes,yes,yes,no,23.664319132398465,yes,no,14.071247279470288,no
6.0,yes,yes,yes,no,0.0,yes,no,13.96424004376894,no
7.681145747868608,non,non,non,no,5.196152422706632,no,no,18.627936010197157,no
5.5677643628300215,yes,non,yes,no,3.4641016151377544,yes,no,14.422205101855956,no
6.6332495807108,yes,non,yes,no,5.830951894845301,yes,no,20.09975124224178,no
5.744562646538029,yes,non,yes,no,32.68026927673638,yes,no,19.8997487421324,no
6.324555320336759,yes,yes,yes,no,14.52583904633395,yes,no,14.696938456699069,no
6.782329983125268,yes,non,yes,no,19.4164878389476,yes,no,9.899494936611665,no
6.928203230275509,yes,yes,yes,no,16.217274740226856,yes,no,18.708286933869708,no
6.48074069840786,yes,yes,yes,no,35.53871128783372,yes,no,10.677078252031311,no
5.196152422706632,yes,yes,yes,no,2.8284271247461903,yes,no,9.38083151964686,no
6.928203230275509,yes,yes,yes,no,11.224972160321824,yes,yes,19.467922333931785,no
7.681145747868608,yes,yes,yes,no,15.165750888103101,yes,no,13.784048752090222,no
6.782329983125268,yes,yes,yes,no,29.0,yes,no,12.569805089976535,no
6.164414002968976,yes,non,yes,no,17.549928774784245,yes,no,10.099504938362077,no
6.557438524302,yes,non,yes,no,1.0,yes,no,17.4928556845359,no
6.164414002968976,yes,non,yes,no,9.273618495495704,yes,no,14.7648230602334,no
4.795831523312719,yes,non,yes,no,12.529964086141668,yes,no,7.3484692283495345,no
5.830951894845301,yes,yes,yes,no,4.69041575982343,yes,no,18.547236990991408,no
6.164414002968976,yes,yes,yes,no,6.782329983125268,yes,yes,13.96424004376894,no
5.0,yes,non,yes,no,11.045361017187261,yes,no,16.911534525287763,no
6.928203230275509,yes,yes,non,no,11.445523142259598,yes,no,13.74772708486752,no
7.0,yes,non,yes,no,11.958260743101398,yes,no,9.1104335791443,no
6.164414002968976,yes,non,yes,no,19.82422760159901,no,no,13.564659966250536,no
6.557438524302,yes,yes,yes,no,9.899494936611665,yes,no,15.329709716755891,no
5.744562646538029,yes,yes,yes,no,0.0,yes,no,17.029386365926403,no
7.416198487095663,yes,yes,yes,no,14.966629547095765,yes,no,15.231546211727817,no
6.164414002968976,yes,yes,yes,no,27.51363298439521,yes,no,11.532562594670797,no
7.0,yes,yes,yes,no,15.652475842498529,yes,yes,17.832554500127006,no
6.557438524302,yes,yes,non,no,18.708286933869708,no,no,20.904544960366874,no
6.164414002968976,yes,yes,yes,no,4.47213595499958,yes,no,20.049937655763422,no
7.615773105863909,yes,yes,yes,no,40.82891132518721,yes,yes,9.219544457292887,no
7.54983443527075,yes,yes,non,no,18.57417562100671,yes,no,11.180339887498949,no
5.656854249492381,non,yes,yes,no,3.1622776601683795,yes,no,22.38302928559939,no
7.615773105863909,yes,non,non,no,5.385164807134504,yes,no,15.905973720586866,no
6.782329983125268,yes,non,yes,no,21.840329667841555,yes,no,10.677078252031311,no
5.196152422706632,yes,yes,yes,no,2.0,yes,no,15.588457268119896,no
5.656854249492381,yes,non,yes,no,0.0,yes,yes,11.61895003862225,no
6.324555320336759,yes,non,yes,no,16.217274740226856,yes,no,15.198684153570664,no
6.164414002968976,yes,yes,yes,no,1.0,no,no,8.717797887081348,no
5.830951894845301,yes,yes,yes,no,16.822603841260722,no,yes,14.106735979665885,no
6.855654600401044,yes,yes,yes,no,14.352700094407323,yes,no,12.328828005937952,no
6.48074069840786,yes,yes,yes,no,4.123105625617661,yes,no,11.135528725660043,no
